resena_id,cliente_id,libro_id,calificacion,comentario,fecha_resena
20178,285,978-1-59327-992-9,5,Me emocionó muchísimo.,2025-05-25
20179,839,978-0-452-28423-4,5,Uma verdadeira obra-prima.,2025-05-28
20180,803,978-0-385-07473-3,5,Muito emocionante.,2025-06-09
20181,480,978-84-376-0494-7,4,Very entertaining.,2025-06-28
20182,319,978-1-25-014405-8,5,Superou expectativas.,2025-06-25
20183,319,978-84-663-4265-8,3,Está ok.,2025-05-23
20184,950,978-0-7432-7356-5,5,Phenomenal storytelling.,2025-06-01
20185,705,978-84-204-8065-2,2,Mediocre overall.,2025-05-19
20186,675,978-1-59-327599-0,4,A delightful read.,2025-05-08
20187,675,978-0-14-044926-6,1,Absolutely awful.,2025-06-05
20188,459,978-0-13-468599-1,4,Gostei bastante.,2025-05-24
20189,333,978-0-06-245771-4,5,Leitura obrigatória.,2025-06-21
20190,281,978-1-61-729608-6,4,Ótimos personagens.,2025-05-22
20191,281,978-0-452-28831-7,4,Me surpreendeu positivamente.,2025-05-18
20192,444,978-0-15-601219-5,5,A masterpiece.,2025-04-28
20193,95,978-0-14-310497-1,5,Superou expectativas.,2025-06-27
20194,600,978-0-307-58846-7,3,Average experience.,2025-06-01
20195,694,978-0-385-07473-3,2,"Algumas partes boas, outras bem ruins.",2025-06-08
20196,873,978-0-452-28423-4,5,Amei cada capítulo.,2025-05-01
20197,877,978-0-7432-7356-5,4,Muy sólido en general.,2025-04-11
20198,244,978-0-13-468599-1,2,Podría ser mejor.,2025-05-09
20199,678,978-1-59327-992-9,1,Bem abaixo do esperado.,2025-06-05
20200,741,978-1-49-205387-1,3,"Leitura leve, nada especial.",2025-06-21
20201,685,978-0-307-58846-7,4,Great pacing and characters.,2025-06-01
20202,291,978-1-61-729608-6,5,Cinco estrelas sem pensar duas vezes.,2025-04-16
20203,4,978-84-204-8527-5,4,Excelente quase o livro todo.,2025-06-06
20204,768,978-0-385-07473-3,4,Gostei bastante.,2025-06-03
20205,533,978-1-49-205387-1,3,Nothing special but enjoyable.,2025-05-18
20206,276,978-0-14-310595-4,4,I was hooked most of the time.,2025-05-19
20207,897,978-84-204-8065-2,5,Perfeito do início ao fim.,2025-06-15
20208,613,978-0-452-28831-7,5,Maravilhoso.,2025-06-24
20209,613,978-1-59-327599-0,5,Amei cada capítulo.,2025-05-24
20210,372,978-0-452-28423-4,5,5 estrellas sin dudarlo.,2025-05-23
20211,517,978-1-49-204579-1,2,"Just fine, but not enough.",2025-04-25
20212,312,978-1-61-729443-3,5,Exceeded my expectations.,2025-05-25
20213,536,978-84-663-4265-8,4,Muito bom!,2025-05-19
20214,349,978-1-49-207126-4,4,Cumple ampliamente.,2025-05-24
20215,246,978-84-938-4620-5,1,No me gustó nada.,2025-05-03
20216,225,978-84-376-0494-7,5,Perfeito do início ao fim.,2025-06-17
20217,916,978-84-376-0494-7,5,A true gem.,2025-06-07
20218,908,978-0-14-044926-6,5,Leitura obrigatória.,2025-04-08
20219,908,978-84-663-5341-8,3,Cumpre o básico.,2025-06-02
20220,122,978-1-61-729454-9,3,Está ok.,2025-05-12
20221,607,978-84-938-4620-5,1,Muito mal escrito.,2025-06-02
20222,889,978-0-06-231609-7,5,Superou expectativas.,2025-04-23
20223,81,978-0-7432-7357-2,4,Bem escrito e envolvente.,2025-04-28
20224,635,978-85-508-0460-8,5,Perfeito do início ao fim.,2025-05-02
20225,274,978-0-7432-7358-9,2,Leitura esquecível.,2025-05-23
20226,645,978-0-13-468599-1,2,Didn't keep my attention.,2025-05-23
20227,726,978-84-204-8065-2,3,I liked some chapters a lot.,2025-05-28
20228,516,978-0-452-28831-7,3,Cumpre o básico.,2025-05-31
20229,516,978-1-59327-992-9,2,Esperava mais.,2025-05-21
20230,89,978-0-452-28423-4,2,Personagens sem profundidade.,2025-06-14
20231,495,978-1-61-729608-6,5,Superou expectativas.,2025-05-22
20232,495,978-1-61-729454-9,5,Muito emocionante.,2025-05-25
20233,416,978-0-59-600920-5,4,Well written and engaging.,2025-05-28
20234,260,978-0-14-310497-1,3,"Leitura leve, nada especial.",2025-04-15
20235,260,978-0-06-245771-4,3,"Simples, direto, razoável.",2025-05-11
20236,344,978-1-49-207126-4,2,Um pouco decepcionante.,2025-04-19
20237,142,978-1-61-729443-3,5,Uma verdadeira obra-prima.,2025-04-15
20238,302,978-0-07-352340-8,5,Excelente! Lo amé.,2025-05-26
20239,302,978-84-670-5504-3,3,Tiene partes buenas y partes flojas.,2025-06-16
20240,421,978-0-13-468599-1,2,Predictable and slow.,2025-05-05
20241,416,978-0-7432-7358-9,4,I liked it a lot.,2025-05-23
20242,666,978-84-9838-137-0,5,Excelente!,2025-04-05
20243,379,978-1-49-207126-4,1,La historia no tiene sentido.,2025-05-04
20244,379,978-0-385-07473-3,3,Un libro promedio.,2025-05-03
20245,461,978-1-32-400189-1,5,Obra espectacular.,2025-06-02
20246,461,978-0-7432-7358-9,3,Ni fu ni fa.,2025-05-28
20247,729,978-0-307-58846-7,1,Edição cheia de erros.,2025-05-22
20248,511,978-84-664-0542-1,5,Obra espectacular.,2025-04-24
20249,416,978-1-49-192912-2,4,Worth reading for sure.,2025-04-27
20250,10,978-0-307-58846-7,3,"Predecible, pero disfrutable.",2025-05-16
20251,130,978-1-61-729608-6,4,Muito bom!,2025-05-21
20252,110,978-84-9838-137-0,2,Um pouco decepcionante.,2025-06-12
20253,364,978-84-376-0494-7,4,Ótimos personagens.,2025-05-14
20254,710,978-1-61-729608-6,5,Una joya absoluta.,2025-05-03
20255,660,978-0-452-28423-4,3,Good casual reading.,2025-05-01
20256,266,978-0-385-07473-3,5,Me emocionó muchísimo.,2025-05-24
20257,266,978-1-61-729454-9,4,Me gustó bastante.,2025-05-10
20258,269,978-1-25-014405-8,4,Gostei bastante.,2025-05-25
20259,266,978-0-307-58846-7,3,"Predecible, pero disfrutable.",2025-06-07
20260,457,978-1-61-729443-3,5,Increíblemente bien escrito.,2025-05-21
20261,52,978-0-06-231609-7,5,Superou expectativas.,2025-04-12
20262,333,978-0-06-231609-7,1,Chato e arrastado.,2025-05-16
20263,431,978-0-385-07473-3,5,Leitura obrigatória.,2025-06-12
20264,431,978-84-664-0542-1,3,Nada surpreendente.,2025-06-18
20265,550,978-1-61-729443-3,4,História bem construída.,2025-06-09
20266,79,978-0-452-28831-7,3,Entretenimento razoável.,2025-04-19
20267,101,978-1-59327-950-9,5,Maravilhoso.,2025-04-18
20268,378,978-85-508-0460-8,4,Leitura muito agradável.,2025-05-13
20269,924,978-0-452-28423-4,4,Would definitely recommend.,2025-06-12
20270,296,978-0-525-51823-7,2,Poderia ser melhor.,2025-06-27
20271,123,978-84-376-0494-7,5,Una experiencia que me marcó.,2025-06-07
20272,563,978-1-32-400189-1,5,Lo recomiendo a todo el mundo.,2025-06-07
20273,835,978-84-670-5504-3,4,Lo recomiendo sin dudar.,2025-04-24
20274,925,978-0-14-310595-4,5,Um dos melhores que já li.,2025-05-25
20275,925,978-84-204-8527-5,4,Ótimos personagens.,2025-05-12
20276,14,978-1-61-729443-3,2,Poderia ser melhor.,2025-06-01
20277,14,978-0-14-310595-4,4,Muito bom!,2025-05-23
20278,604,978-1-59-327599-0,5,A book I’ll never forget.,2025-06-13
20279,604,978-84-938-4620-5,4,Quite enjoyable.,2025-05-19
20280,118,978-1-25-014405-8,5,Um dos melhores que já li.,2025-06-05
20281,142,978-1-49-204579-1,3,Cumpre o básico.,2025-05-27
20282,435,978-1-59327-992-9,1,Story makes zero sense.,2025-04-14
20283,346,978-0-385-07473-3,5,Um dos melhores que já li.,2025-06-05
20284,875,978-84-376-0494-7,5,Amei cada capítulo.,2025-05-19
20285,875,978-0-14-310497-1,4,História bem construída.,2025-06-01
20286,1,978-1-61-729608-6,2,"Regular, nada demais.",2025-06-05
20287,434,978-0-15-601219-5,5,Una obra maestra moderna.,2025-05-21
20288,825,978-1-61-729608-6,5,Um dos melhores que já li.,2025-06-02
20289,320,978-0-15-601219-5,5,Amei cada capítulo.,2025-06-04
20290,523,978-1-61-729443-3,3,"Predecible, pero disfrutable.",2025-06-07
20291,834,978-0-14-310595-4,5,Muito emocionante.,2025-04-14
20292,303,978-0-385-07473-3,4,Se nota el trabajo y la dedicación.,2025-06-02
20293,269,978-1-49-205387-1,3,Entretenimento razoável.,2025-04-23
20294,747,978-0-452-28831-7,5,A brilliant work.,2025-05-25
20295,558,978-1-61-729454-9,5,Perfeito do início ao fim.,2025-05-08
20296,558,978-0-7432-7357-2,1,Totalmente decepcionante.,2025-04-24
20297,558,978-84-204-8527-5,1,Não gostei.,2025-06-10
20298,788,978-0-06-231609-7,5,Uma obra incrível!,2025-05-03
20299,89,978-84-9838-137-0,2,"Mediano, com falhas claras.",2025-05-26
20300,895,978-84-938-4620-5,4,Muy superior a lo que esperaba.,2025-05-24
20301,556,978-1-49-207126-4,1,"Very boring, couldn’t connect.",2025-04-08
20302,638,978-0-452-28423-4,2,Poderia ser melhor.,2025-05-14
20303,725,978-84-376-0494-7,3,"Good in parts, weak in others.",2025-05-12
20304,725,978-1-61-729608-6,5,A book I’ll never forget.,2025-05-11
20305,648,978-1-25-014405-8,4,I liked it a lot.,2025-06-11
20306,648,978-84-204-8065-2,5,Phenomenal storytelling.,2025-04-13
20307,880,978-0-7432-7357-2,3,"A simple, light read.",2025-06-11
20308,421,978-0-7432-7357-2,5,An emotional and powerful book.,2025-05-28
20309,421,978-1-49-192912-2,3,Middle of the road.,2025-04-19
20310,833,978-0-7432-7357-2,4,Fácil de recomendar.,2025-06-19
20311,642,978-0-06-231609-7,1,Bem abaixo do esperado.,2025-04-19
20312,432,978-0-06-245771-4,4,Cumple ampliamente.,2025-04-19
20313,241,978-0-06-231609-7,4,Fácil de recomendar.,2025-05-16
20314,587,978-0-452-28831-7,5,Perfect from start to finish.,2025-05-26
20315,770,978-0-15-601219-5,3,Bom para passar o tempo.,2025-06-22
20316,188,978-0-59-600920-5,2,Não prende a atenção.,2025-06-05
20317,188,978-1-25-014405-8,5,Excelente!,2025-05-26
20318,883,978-84-9838-137-0,1,I regret buying it.,2025-04-17
20319,147,978-1-25-014405-8,4,Leitura muito agradável.,2025-05-31
20320,562,978-1-49-205387-1,5,Uma obra incrível!,2025-06-03
20321,562,978-1-49-204579-1,4,Excelente quase o livro todo.,2025-06-05
20322,332,978-0-15-601219-5,3,"Solid, but not memorable.",2025-06-02
20323,479,978-0-14-310595-4,4,Muy sólido en general.,2025-05-20
20324,423,978-0-7432-7358-9,4,Excelente quase o livro todo.,2025-05-14
20325,437,978-0-06-231609-7,5,An emotional and powerful book.,2025-04-23
20326,424,978-1-61-729454-9,1,Horrível do começo ao fim.,2025-05-07
20327,376,978-0-06-231609-7,5,Uma verdadeira obra-prima.,2025-04-15
20328,269,978-0-452-28423-4,4,Ótimos personagens.,2025-05-16
20329,212,978-0-07-352340-8,2,Predictable and slow.,2025-05-26
20330,686,978-1-32-400189-1,3,Decent for the price.,2025-05-22
20331,686,978-84-670-5504-3,5,Phenomenal storytelling.,2025-05-07
20332,809,978-1-59327-950-9,1,Flat characters and bad pacing.,2025-04-22
20333,553,978-0-14-310595-4,5,Uma verdadeira obra-prima.,2025-05-05
20334,465,978-1-61-729443-3,3,I liked some chapters a lot.,2025-05-07
20335,541,978-0-7432-7356-5,3,Entretenimento razoável.,2025-06-08
20336,216,978-0-452-28423-4,5,5 estrellas sin dudarlo.,2025-05-25
20337,435,978-0-13-468599-1,3,Middle of the road.,2025-06-02
20338,335,978-0-14-310595-4,4,Muito bom!,2025-06-11
20339,500,978-1-49-204579-1,5,Uma obra incrível!,2025-05-29
20340,52,978-0-07-352340-8,2,Leitura esquecível.,2025-06-06
20341,562,978-1-32-400189-1,3,Aceitável considerando o preço.,2025-06-09
20342,73,978-84-204-8527-5,4,Fácil de recomendar.,2025-05-24
20343,831,978-0-7432-7358-9,2,"Le faltó desarrollo, quedó incompleto.",2025-04-18
20344,831,978-84-376-0494-7,4,Muy superior a lo que esperaba.,2025-04-19
20345,830,978-84-664-0542-1,4,Ótimos personagens.,2025-06-10
20346,395,978-0-307-58846-7,4,Fácil de recomendar.,2025-05-28
20347,560,978-1-32-400189-1,1,Absolutely awful.,2025-06-10
20348,560,978-1-61-729454-9,3,It's ok.,2025-06-07
20349,464,978-84-663-4265-8,3,Aceitável considerando o preço.,2025-06-01
20350,190,978-84-664-0542-1,3,Nada surpreendente.,2025-05-12
20351,389,978-84-376-0494-7,5,Perfect from start to finish.,2025-06-04
20352,467,978-1-32-400189-1,5,Excelente!,2025-04-23
20353,467,978-0-307-58846-7,1,Edição cheia de erros.,2025-05-31
20354,666,978-0-59-600920-5,5,Leitura obrigatória.,2025-04-18
20355,757,978-1-25-014405-8,1,Muito ruim.,2025-04-09
20356,481,978-1-49-192912-2,4,Ótimos personagens.,2025-05-10
20357,637,978-1-61-729443-3,5,Perfecto de principio a fin.,2025-05-02
20358,443,978-1-49-204579-1,5,Un libro que releería mil veces.,2025-05-28
20359,13,978-0-307-58846-7,3,Está ok.,2025-04-10
20360,87,978-84-204-8065-2,4,Lo recomiendo sin dudar.,2025-05-25
20361,150,978-1-59327-992-9,3,Nothing special but enjoyable.,2025-04-29
20362,738,978-84-204-8527-5,3,Algumas partes me agradaram.,2025-04-14
20363,573,978-84-204-8527-5,3,Nothing special but enjoyable.,2025-05-31
20364,321,978-1-25-014405-8,2,"Tem boas ideias, mas execução fraca.",2025-06-26
20365,928,978-0-07-352340-8,3,Bom para passar o tempo.,2025-04-30
20366,957,978-84-204-8527-5,1,Não vale o tempo.,2025-05-05
20367,233,978-0-06-231609-7,4,Recomendado.,2025-06-12
20368,233,978-0-15-601219-5,4,Me surpreendeu positivamente.,2025-04-21
20369,37,978-0-452-28831-7,1,"No entiendo las buenas reseñas, es horrible.",2025-05-13
20370,545,978-0-7432-7358-9,4,Bem escrito e envolvente.,2025-05-21
20371,476,978-1-25-014405-8,5,Simplesmente magnífico.,2025-05-09
20372,476,978-1-59327-950-9,4,História bem construída.,2025-06-21
20373,902,978-84-204-8527-5,3,Bom para passar o tempo.,2025-06-02
20374,704,978-84-670-5504-3,1,Realmente decepcionante.,2025-05-30
20375,239,978-0-7432-7358-9,5,Simplesmente magnífico.,2025-05-30
20376,270,978-0-7432-7356-5,4,Fácil de recomendar.,2025-06-13
20377,333,978-1-61-729454-9,4,Bem escrito e envolvente.,2025-04-28
20378,265,978-84-204-8527-5,5,Excellent!,2025-04-23
20379,750,978-1-59327-950-9,1,Absolutely awful.,2025-06-21
20380,587,978-0-307-58846-7,4,Works great.,2025-04-25
20381,955,978-1-61-729608-6,3,Está ok.,2025-06-02
20382,56,978-85-508-0460-8,1,Edição cheia de erros.,2025-05-29
20383,313,978-84-9838-137-0,1,Um dos piores que já li.,2025-05-30
20384,949,978-1-49-204579-1,4,Recomendado.,2025-06-10
20385,483,978-84-9838-137-0,2,Não prende a atenção.,2025-05-18
20386,483,978-0-7432-7358-9,5,Muito emocionante.,2025-05-21
20387,665,978-1-61-729608-6,3,Good casual reading.,2025-05-03
20388,763,978-84-663-5341-8,4,Se nota el trabajo y la dedicación.,2025-05-06
20389,251,978-1-59-327599-0,3,Entretenimento razoável.,2025-05-12
20390,696,978-84-204-8527-5,4,Bem escrito e envolvente.,2025-05-13
20391,172,978-84-663-5341-8,5,Un libro que releería mil veces.,2025-04-29
20392,665,978-0-14-310595-4,5,Couldn’t put it down.,2025-05-19
20393,558,978-85-508-0460-8,4,Me surpreendeu positivamente.,2025-05-04
20394,832,978-0-7432-7357-2,1,Not worth the time.,2025-06-17
20395,354,978-0-452-28423-4,5,Um dos melhores que já li.,2025-06-14
20396,691,978-0-15-601219-5,5,Excelente!,2025-06-01
20397,871,978-84-376-0494-7,4,História bem construída.,2025-04-15
20398,903,978-0-59-600920-5,3,Predictable but pleasant.,2025-05-20
20399,903,978-1-32-400189-1,4,A delightful read.,2025-05-02
20400,776,978-1-25-014405-8,5,De los mejores que he leído en años.,2025-04-17
20401,723,978-0-14-044926-6,2,Poderia ser melhor.,2025-04-12
20402,623,978-0-14-310595-4,5,Um dos melhores que já li.,2025-05-20
20403,303,978-84-664-0542-1,3,"Lectura simple, pasa el rato.",2025-04-19
20404,933,978-0-385-07473-3,4,Ótimos personagens.,2025-05-07
20405,733,978-1-59327-992-9,5,Couldn’t put it down.,2025-06-11
20406,114,978-0-15-601219-5,5,Simplesmente magnífico.,2025-05-11
20407,114,978-84-670-5504-3,5,Superou expectativas.,2025-06-12
20408,339,978-0-13-468599-1,5,"No tengo quejas, solo elogios.",2025-05-31
20409,680,978-0-525-51823-7,5,Um dos melhores que já li.,2025-04-19
20410,342,978-0-13-468599-1,3,"Está bien, nada especial.",2025-04-22
20411,328,978-84-664-0542-1,1,Really bad.,2025-05-30
20412,855,978-0-06-231609-7,1,Not worth the time.,2025-05-10
20413,511,978-0-14-310595-4,5,Un libro que releería mil veces.,2025-05-17
20414,7,978-1-59327-950-9,5,Simplemente maravilloso.,2025-05-23
20415,114,978-0-452-28831-7,4,Gostei bastante.,2025-05-26
20416,552,978-1-61-729443-3,1,I regret buying it.,2025-06-20
20417,880,978-1-49-207126-4,4,Impressed me more than expected.,2025-07-16
20418,760,978-0-14-044926-6,4,Lectura atrapante casi todo el tiempo.,2025-05-22
20419,25,978-1-49-205387-1,1,"Pensé que sería mejor, me equivoqué fuerte.",2025-07-21
20420,881,978-1-59327-950-9,5,Leitura obrigatória.,2025-06-25
20421,792,978-0-06-231609-7,5,Loved every second of it.,2025-06-07
20422,433,978-84-9838-137-0,4,Overall very solid.,2025-07-13
20423,427,978-84-204-8527-5,4,Me gustó bastante.,2025-05-14
20424,481,978-0-07-352340-8,4,Gostei bastante.,2025-06-04
20425,393,978-0-14-310497-1,2,A very average experience.,2025-05-11
20426,103,978-84-670-5504-3,5,Amei cada capítulo.,2025-07-13
20427,488,978-0-7432-7357-2,3,Regular.,2025-06-17
20428,198,978-84-663-4265-8,2,Regular tirando a malo.,2025-06-21
20429,785,978-84-204-8065-2,1,"Súper aburrido, me costó terminarlo.",2025-05-09
20430,31,978-0-452-28831-7,3,Está ok.,2025-06-15
20431,241,978-0-07-352340-8,4,Ótimos personagens.,2025-07-19
20432,912,978-0-7432-7356-5,5,Uma obra incrível!,2025-06-19
20433,923,978-0-06-245771-4,5,Excelente! Lo amé.,2025-06-08
20434,365,978-1-49-204579-1,5,Beautifully written.,2025-05-09
20435,919,978-0-14-310497-1,3,Aceitável considerando o preço.,2025-07-13
20436,941,978-84-663-4265-8,5,Me emocionó muchísimo.,2025-06-06
20437,941,978-1-61-729454-9,4,"Muy bueno, recomendado.",2025-05-22
20438,859,978-84-938-4620-5,5,A book I’ll never forget.,2025-06-22
20439,667,978-0-307-58846-7,4,História bem construída.,2025-07-03
20440,667,978-1-49-205387-1,5,Leitura obrigatória.,2025-05-18
20441,511,978-0-07-352340-8,5,Una obra maestra moderna.,2025-07-11
20442,511,978-0-14-044926-6,3,Normal para su precio.,2025-07-08
20443,563,978-0-7432-7357-2,5,De los mejores que he leído en años.,2025-05-31
20444,129,978-1-49-192912-2,3,Good casual reading.,2025-06-26
20445,129,978-85-508-0460-8,3,Average experience.,2025-06-15
20446,940,978-84-664-0542-1,3,Good casual reading.,2025-05-17
20447,576,978-1-59327-992-9,5,Leitura obrigatória.,2025-06-09
20448,576,978-0-452-28423-4,4,Gostei bastante.,2025-07-16
20449,883,978-1-61-729608-6,5,An emotional and powerful book.,2025-05-29
20450,940,978-0-7432-7356-5,3,"Good in parts, weak in others.",2025-06-28
20451,104,978-0-7432-7356-5,3,Aceitável considerando o preço.,2025-06-03
20452,759,978-1-59-327599-0,3,Mildly entertaining.,2025-07-16
20453,292,978-1-61-729608-6,3,"Good in parts, weak in others.",2025-06-11
20454,255,978-1-61-729443-3,5,Five stars without hesitation.,2025-07-02
20455,131,978-1-61-729608-6,2,A very average experience.,2025-06-12
20456,699,978-1-49-207126-4,4,Impressed me more than expected.,2025-05-12
20457,292,978-84-9838-137-0,5,A brilliant work.,2025-07-09
20458,292,978-1-59327-950-9,5,Highly recommended!,2025-06-27
20459,499,978-0-7432-7357-2,1,Chato e arrastado.,2025-05-31
20460,457,978-0-06-231609-7,2,Regular tirando a malo.,2025-06-13
20461,72,978-1-59-327599-0,3,"Correcto, cumple.",2025-07-09
20462,623,978-84-938-4620-5,1,Totalmente decepcionante.,2025-05-24
20463,538,978-0-7432-7356-5,2,"Regular, nada demais.",2025-05-23
20464,51,978-1-59327-950-9,4,Overall very solid.,2025-06-17
20465,186,978-0-525-51823-7,2,Esperava mais.,2025-05-16
20466,893,978-0-14-044926-6,5,Superou expectativas.,2025-06-02
20467,767,978-84-938-4620-5,4,Quite enjoyable.,2025-05-21
20468,704,978-84-204-8527-5,5,Excelente! Lo amé.,2025-05-30
20469,704,978-0-15-601219-5,3,Tiene partes buenas y partes flojas.,2025-06-08
20470,509,978-1-49-192912-2,4,Well written and engaging.,2025-05-11
